,Gene_ID,Comparison,Gene_name
1473,Novel02062,Cv653,XP_006355338.1
1474,PGSC0003DMG400030426,Cv653,XP_006350800.1
1475,PGSC0003DMG400012481,Cv653,XP_006358358.1
1476,PGSC0003DMG400022759,Cv653,XP_004245652.1
1477,Novel02106,Cv653,XP_006363299.1
1478,PGSC0003DMG400033143,Cv653,XP_004241917.1
1479,PGSC0003DMG400004291,Cv653,XP_006352020.1
1480,PGSC0003DMG400023512,Cv653,XP_004239765.1
1481,Novel00141,Cv653,XP_004230193.1
1482,PGSC0003DMG401003179,Cv653,XP_006343671.1
1483,PGSC0003DMG400006033,Cv653,XP_006351197.1
1484,PGSC0003DMG400028173,Cv653,XP_006339118.1
1485,PGSC0003DMG400008419,Cv653,XP_006343480.1
1486,PGSC0003DMG400006706,Cv653,XP_006358312.1
1487,PGSC0003DMG400008296,Cv653,XP_006365570.1
1488,PGSC0003DMG401022041,Cv653,XP_006357699.1
1489,PGSC0003DMG400017875,Cv653,XP_010315731.1
1490,PGSC0003DMG400006427,Cv653,XP_006357988.1
1491,PGSC0003DMG400029964,Cv653,XP_006359729.1
1492,PGSC0003DMG400009891,Cv653,XP_006342097.1
1493,PGSC0003DMG400041652,Cv653,XP_004252384.1
1494,PGSC0003DMG400010065,Cv653,XP_006338220.1
1495,PGSC0003DMG400003422,Cv653,XP_006350313.1
1496,PGSC0003DMG400008513,Cv653,XP_006359064.1
1497,PGSC0003DMG400011052,Cv653,XP_006339291.1
1498,Novel02543,Cv653,XP_006365905.1
1499,Novel01921,Cv653,XP_006341687.1
1500,PGSC0003DMG400014417,Cv653,XP_006352525.1
1501,PGSC0003DMG401018223,Cv653,XP_006358487.1
1502,Novel00159,Cv653,XP_004228598.1
1503,PGSC0003DMG400024323,Cv653,XP_006365734.1
1504,PGSC0003DMG400016534,Cv653,XP_004241731.1
1505,PGSC0003DMG400033634,Cv653,NP_001292750.1
1506,PGSC0003DMG400024719,Cv653,XP_004230252.1
1507,PGSC0003DMG400008551,Cv653,XP_009629534.1
1508,PGSC0003DMG402006147,Cv653,XP_009618143.1
1509,PGSC0003DMG400032192,Cv653,XP_006354174.1
1510,Novel01806,Cv653,XP_006367140.1
1511,PGSC0003DMG402022167,Cv653,XP_006346125.1
1512,PGSC0003DMG400033123,Cv653,XP_006339396.1
1513,Novel03028,Cv653,XP_004244232.1
1514,PGSC0003DMG400000493,Cv653,XP_006338561.1
1515,PGSC0003DMG400010369,Cv653,XP_006362613.1
1516,PGSC0003DMG400009887,Cv653,XP_004238395.1
1517,PGSC0003DMG400007121,Cv653,XP_006347230.1
1518,PGSC0003DMG400008366,Cv653,XP_006362256.1
1519,PGSC0003DMG400008564,Cv653,XP_006349989.1
1520,Novel00661,Cv653,KJB43371.1
1521,PGSC0003DMG400028345,Cv653,XP_006348749.1
1522,PGSC0003DMG400003495,Cv653,XP_006368085.1
1523,PGSC0003DMG400012714,Cv653,XP_006358008.1
1524,PGSC0003DMG400020434,Cv653,NP_001274979.1
1525,PGSC0003DMG400033341,Cv653,XP_006340196.1
1526,PGSC0003DMG400023319,Cv653,XP_006345752.1
1527,PGSC0003DMG400011294,Cv653,XP_007139035.1
1528,PGSC0003DMG400016731,Cv653,XP_006348181.1
1529,PGSC0003DMG400000246,Cv653,XP_009617856.1
1530,PGSC0003DMG400025823,Cv653,XP_009628648.1
1531,PGSC0003DMG402008032,Cv653,XP_006354924.1
1532,PGSC0003DMG400006041,Cv653,XP_006351103.1
1533,Novel01170,Cv653,XP_006346626.1
1534,PGSC0003DMG400026987,Cv653,NP_001275614.1
1535,PGSC0003DMG400005745,Cv653,XP_006341535.1
1536,PGSC0003DMG400013721,Cv653,XP_006351086.1
1537,PGSC0003DMG400000718,Cv653,XP_006365122.1
1538,PGSC0003DMG400006572,Cv653,AAG31014.1
1539,PGSC0003DMG401025689,Cv653,XP_006346269.1
1540,PGSC0003DMG400018462,Cv653,XP_010324491.1
1541,PGSC0003DMG400021131,Cv653,XP_004233177.2
1542,PGSC0003DMG400006276,Cv653,NP_001275036.1
1543,PGSC0003DMG400030643,Cv653,XP_006357784.1
1544,PGSC0003DMG400029398,Cv653,XP_004253114.1
1545,PGSC0003DMG401016933,Cv653,XP_006350389.1
1546,PGSC0003DMG400002068,Cv653,XP_006348073.1
1547,PGSC0003DMG400002534,Cv653,XP_006343051.1
1548,PGSC0003DMG401018450,Cv653,XP_006355139.1
1549,PGSC0003DMG400029939,Cv653,XP_006360989.1
1550,Novel02252,Cv653,XP_010319794.1
1551,PGSC0003DMG402022314,Cv653,XP_010923850.1
1552,PGSC0003DMG400002762,Cv653,XP_006344775.1
1553,PGSC0003DMG400000597,Cv653,XP_006364185.1
1554,PGSC0003DMG402031287,Cv653,XP_006366842.1
1555,PGSC0003DMG400007030,Cv653,XP_006345613.1
1556,PGSC0003DMG400019241,Cv653,XP_006360151.1
1557,PGSC0003DMG400004007,Cv653,XP_006339871.1
1558,PGSC0003DMG400019398,Cv653,XP_006358645.1
1559,PGSC0003DMG400010131,Cv653,XP_006353918.1
1560,PGSC0003DMG400028048,Cv653,XP_006367807.1
1561,PGSC0003DMG400007477,Cv653,XP_006367931.1
1562,Novel00326,Cv653,XP_006361895.1
1563,PGSC0003DMG400021594,Cv653,XP_006357915.1
1564,PGSC0003DMG400029705,Cv653,XP_006347018.1
1565,PGSC0003DMG400029987,Cv653,XP_006365189.1
1566,PGSC0003DMG400013017,Cv653,XP_009587492.1
1567,PGSC0003DMG400019879,Cv653,XP_006350482.1
1568,Novel00339,Cv653,XP_004230358.1
1569,PGSC0003DMG400014184,Cv653,XP_006341498.1
1570,PGSC0003DMG400024943,Cv653,XP_006339828.1
1571,PGSC0003DMG400021389,Cv653,XP_006338187.1
1572,PGSC0003DMG400020134,Cv653,XP_004242330.1
1573,PGSC0003DMG400027259,Cv653,AAL92461.1
1574,PGSC0003DMG400026910,Cv653,XP_004241407.1
1575,PGSC0003DMG400014795,Cv653,XP_009609841.1
1576,PGSC0003DMG400002796,Cv653,XP_006344778.1
1577,PGSC0003DMG400005580,Cv653,XP_006367943.1
1578,PGSC0003DMG401018402,Cv653,AAC67322.1
1579,PGSC0003DMG400006535,Cv653,XP_006360875.1
1580,PGSC0003DMG400011783,Cv653,XP_006365542.1
1581,PGSC0003DMG400000600,Cv653,XP_004236023.1
1582,PGSC0003DMG400006615,Cv653,XP_006345735.1
1583,PGSC0003DMG400047314,Cv653,BAD93710.1
1584,PGSC0003DMG400005199,Cv653,UBI3
1585,PGSC0003DMG400008101,Cv653,XP_006340403.1
1586,PGSC0003DMG400011397,Cv653,XP_006359386.1
1587,PGSC0003DMG400011537,Cv653,XP_004238046.1
1588,PGSC0003DMG400014459,Cv653,CDO98349.1
1589,PGSC0003DMG400007987,Cv653,XP_006354905.1
1590,PGSC0003DMG400020086,Cv653,XP_006352708.1
1591,PGSC0003DMG400026442,Cv653,XP_006359477.1
1592,PGSC0003DMG400011191,Cv653,XP_009621618.1
1593,PGSC0003DMG400011185,Cv653,XP_009598086.1
1594,PGSC0003DMG400020809,Cv653,XP_006359946.1
1595,PGSC0003DMG400014325,Cv653,XP_006353337.1
1596,PGSC0003DMG400002483,Cv653,XP_006342949.1
1597,PGSC0003DMG400025924,Cv653,XP_006346492.1
1598,PGSC0003DMG400018407,Cv653,XP_006355109.1
1599,PGSC0003DMG400001434,Cv653,XP_006338416.1
1600,PGSC0003DMG403001548,Cv653,XP_006340898.1
1601,PGSC0003DMG400021927,Cv653,XP_004231537.1
1602,PGSC0003DMG400012614,Cv653,XP_006338635.1
1603,PGSC0003DMG400002153,Cv653,XP_006358699.1
1604,PGSC0003DMG400000021,Cv653,XP_006339532.1
1605,Novel02934,Cv653,XP_006364707.1
1606,PGSC0003DMG400005111,Cv653,XP_006367091.1
1607,PGSC0003DMG400000126,Cv653,XP_006339752.1
1608,PGSC0003DMG400012646,Cv653,XP_006338649.1
1609,PGSC0003DMG400019306,Cv653,NP_001049049.1
1610,Novel01460,Cv653,XP_006339832.1
1611,PGSC0003DMG403025764,Cv653,XP_006346351.1
1612,PGSC0003DMG400032269,Cv653,XP_006360751.1
1613,PGSC0003DMG402003286,Cv653,XP_006347678.1
1614,PGSC0003DMG400008049,Cv653,XP_006340202.1
1615,PGSC0003DMG400019071,Cv653,XP_006362639.1
1616,PGSC0003DMG400012669,Cv653,XP_006363117.1
1617,PGSC0003DMG400022562,Cv653,CDP01899.1
1618,PGSC0003DMG400023164,Cv653,XP_006366659.1
1619,PGSC0003DMG400004259,Cv653,XP_006364119.1
1620,PGSC0003DMG400025626,Cv653,XP_006363578.1
1621,PGSC0003DMG400008927,Cv653,XP_006341056.1
1622,Novel01403,Cv653,XP_004233293.1
1623,PGSC0003DMG400025230,Cv653,XP_006351074.1
1624,PGSC0003DMG400020605,Cv653,XP_006356488.1
1625,PGSC0003DMG400007059,Cv653,XP_006348335.1
1626,PGSC0003DMG401001731,Cv653,XP_006361765.1
1627,PGSC0003DMG400002562,Cv653,XP_006343108.1
1628,PGSC0003DMG400001444,Cv653,XP_009603903.1
1629,Novel00888,Cv653,XP_011097806.1
1630,PGSC0003DMG400023922,Cv653,CAD38277.1
1631,PGSC0003DMG400014391,Cv653,XP_006352504.1
1632,PGSC0003DMG400029085,Cv653,XP_006364285.1
1633,PGSC0003DMG400003694,Cv653,XP_006341961.1
1634,PGSC0003DMG400030786,Cv653,XP_004241067.1
1635,PGSC0003DMG400027837,Cv653,XP_006360164.1
1636,Novel01983,Cv653,XP_006346790.1
1637,Novel00074,Cv653,NP_001275617.1
1638,Novel03534,Cv653,XP_006367219.1
1639,PGSC0003DMG400026569,Cv653,XP_006365662.1
1640,PGSC0003DMG400020108,Cv653,XP_006352667.1
1641,PGSC0003DMG401013876,Cv653,XP_010317320.1
1642,PGSC0003DMG400015407,Cv653,XP_006342636.1
1643,PGSC0003DMG400021189,Cv653,XP_010472155.1
1644,PGSC0003DMG400024278,Cv653,XP_006351976.1
1645,Novel00497,Cv653,XP_006365446.1
1646,PGSC0003DMG400006777,Cv653,XP_006345396.1
1647,PGSC0003DMG400024274,Cv653,XP_006351981.1
1648,PGSC0003DMG400013660,Cv653,XP_006364826.1
1649,PGSC0003DMG400029652,Cv653,XP_006360338.1
1650,PGSC0003DMG400014643,Cv653,XP_006355798.1
1651,PGSC0003DMG400000815,Cv653,XP_006362539.1
1652,PGSC0003DMG400011502,Cv653,NP_001275162.1
1653,Novel00164,Cv653,XP_006348440.1
1654,PGSC0003DMG400004601,Cv653,XP_009783232.1
1655,PGSC0003DMG401014665,Cv653,XP_006364350.1
1656,PGSC0003DMG400026475,Cv653,XP_009601820.1
1657,Novel00670,Cv653,XP_006362352.1
1658,PGSC0003DMG400012607,Cv653,XP_006338624.1
1659,Novel01224,Cv653,XP_006350079.1
1660,PGSC0003DMG400013481,Cv653,XP_006356433.1
1661,PGSC0003DMG400008828,Cv653,XP_006341014.1
1662,PGSC0003DMG400011792,Cv653,XP_006366359.1
1663,PGSC0003DMG400022569,Cv653,XP_006343387.1
1664,PGSC0003DMG400008754,Cv653,XP_006362510.1
1665,PGSC0003DMG400018942,Cv653,XP_010326729.1
1666,PGSC0003DMG400011729,Cv653,XP_006357591.1
1667,PGSC0003DMG400003436,Cv653,XP_006339964.1
1668,PGSC0003DMG400012891,Cv653,AGC31677.1
1669,PGSC0003DMG400002746,Cv653,XP_006344814.1
1670,PGSC0003DMG400021136,Cv653,XP_006353039.1
1671,PGSC0003DMG400014422,Cv653,XP_010923850.1
1672,Novel03196,Cv653,Q41238.1
1673,PGSC0003DMG400035976,Cv653,XP_009785688.1
1674,PGSC0003DMG400033038,Cv653,XP_006354795.1
1675,PGSC0003DMG401026984,Cv653,XP_006347420.1
1676,Novel00943,Cv653,XP_006349108.1
1677,PGSC0003DMG400025414,Cv653,XP_006363266.1
1678,PGSC0003DMG400032506,Cv653,XP_006356376.1
1679,PGSC0003DMG400021420,Cv653,XP_004231922.1
1680,PGSC0003DMG400026461,Cv653,XP_006359467.1
1681,PGSC0003DMG400001082,Cv653,NP_001234110.1
1682,PGSC0003DMG400010339,Cv653,XP_004233223.1
1683,PGSC0003DMG400000099,Cv653,XP_009757094.1
1684,PGSC0003DMG400020416,Cv653,XP_004147278.1
1685,Novel02004,Cv653,XP_006364429.1
1686,PGSC0003DMG401000097,Cv653,XP_006339681.1
1687,PGSC0003DMG400003467,Cv653,XP_009626627.1
1688,PGSC0003DMG400005725,Cv653,XP_006341598.1
1689,PGSC0003DMG402029631,Cv653,XP_006360348.1
1690,PGSC0003DMG402010056,Cv653,NP_001274795.1
1691,Novel03343,Cv653,XR_367275.2
1692,PGSC0003DMG400003044,Cv653,XP_006358887.1
1693,PGSC0003DMG400030440,Cv653,XP_004241176.1
1694,PGSC0003DMG400005019,Cv653,XP_006360724.1
1695,EPlSTUG00000004892,Cv653,HG975516.1
1696,PGSC0003DMG403028564,Cv653,XP_010312394.1
1697,PGSC0003DMG400032124,Cv653,XP_006354121.1
1698,PGSC0003DMG400027372,Cv653,XP_006340400.1
1699,PGSC0003DMG400013335,Cv653,XP_006352382.1
1700,PGSC0003DMG400016601,Cv653,XP_006358839.1
1701,PGSC0003DMG400020636,Cv653,XP_006344088.1
1702,PGSC0003DMG401001494,Cv653,XP_006340891.1
1703,PGSC0003DMG400011207,Cv653,XP_006343601.1
1704,Novel01397,Cv653,XP_006357133.1
1705,PGSC0003DMG400007805,Cv653,XP_006350025.1
1706,PGSC0003DMG400021569,Cv653,XP_006428406.1
1707,PGSC0003DMG400010362,Cv653,CBI37076.3
1708,PGSC0003DMG400025555,Cv653,XP_009588684.1
1709,PGSC0003DMG400000537,Cv653,XP_006347563.1
1710,PGSC0003DMG400003040,Cv653,XP_006358885.1
1711,PGSC0003DMG400029934,Cv653,XP_004245093.1
1712,PGSC0003DMG400017151,Cv653,AAP80667.1
1713,PGSC0003DMG400019149,Cv653,AFB70995.1
1714,PGSC0003DMG400030640,Cv653,XP_010317275.1
1715,PGSC0003DMG400023912,Cv653,XP_006345675.1
1716,PGSC0003DMG400010450,Cv653,XP_004233240.1
1717,PGSC0003DMG400032820,Cv653,XP_006447256.1
1718,PGSC0003DMG402019891,Cv653,ABB16984.1
1719,PGSC0003DMG400008740,Cv653,XP_006366590.1
1720,PGSC0003DMG400010853,Cv653,XP_006338884.1
1721,PGSC0003DMG400000132,Cv653,XP_006339494.1
1722,PGSC0003DMG401017626,Cv653,XP_006357265.1
1723,PGSC0003DMG400023726,Cv653,XP_009767120.1
1724,PGSC0003DMG400032557,Cv653,XP_006359316.1
1725,PGSC0003DMG400004756,Cv653,XP_006355462.1
1726,PGSC0003DMG400007481,Cv653,XP_006339970.1
1727,PGSC0003DMG400027633,Cv653,AAS47838.1
1728,PGSC0003DMG400030685,Cv653,XP_006359500.1
1729,Novel02347,Cv653,XP_009403638.1
1730,PGSC0003DMG402014048,Cv653,XP_009623020.1
1731,PGSC0003DMG400019088,Cv653,NP_001274936.1
1732,PGSC0003DMG400000639,Cv653,XP_006364220.1
1733,PGSC0003DMG400012100,Cv653,XP_006361655.1
1734,PGSC0003DMG400003549,Cv653,XP_004232465.1
1735,PGSC0003DMG400001624,Cv653,XP_006359662.1
1736,PGSC0003DMG402028784,Cv653,XP_006365409.1
1737,PGSC0003DMG400000211,Cv653,NP_001234530.1
1738,PGSC0003DMG400012101,Cv653,XP_006368064.1
1739,PGSC0003DMG400008362,Cv653,XP_006362269.1
1740,PGSC0003DMG402020509,Cv653,XP_009792527.1
1741,PGSC0003DMG400008999,Cv653,XP_006349216.1
1742,PGSC0003DMG400001579,Cv653,XP_006340796.1
1743,PGSC0003DMG400012117,Cv653,XP_006343780.1
1744,PGSC0003DMG402017902,Cv653,XP_007035926.1
1745,Novel03306,Cv653,XP_006343861.1
1746,PGSC0003DMG400023107,Cv653,XP_006353802.1
1747,PGSC0003DMG400007855,Cv653,NP_001274979.1
1748,Novel02988,Cv653,XP_006357709.1
1749,PGSC0003DMG400013638,Cv653,XP_006364831.1
1750,Novel03114,Cv653,XP_009775073.1
1751,PGSC0003DMG400023657,Cv653,XP_006351417.1
1752,PGSC0003DMG400000217,Cv111,AAF33669.1
1753,Novel03424,Cv111,XP_009625533.1
1754,PGSC0003DMG400010498,Cv111,XP_006367953.1
1755,PGSC0003DMG400043373,Cv111,XP_006360699.1
1756,PGSC0003DMG400001283,Cv111,XP_006346269.1
1757,PGSC0003DMG400032289,Cv111,XP_006368021.1
1758,PGSC0003DMG400009213,Cv111,XP_006351170.1
1759,PGSC0003DMG402027687,Cv111,XP_006366824.1
1760,PGSC0003DMG400022855,Cv111,XP_010024490.1
1761,PGSC0003DMG400033681,Cv111,XP_006363987.1
1762,PGSC0003DMG400033572,Cv111,XP_006351731.1
1763,PGSC0003DMG400000440,Cv111,XP_006348995.1
1764,PGSC0003DMG400004659,Cv111,XP_006349916.1
1765,PGSC0003DMG400010485,Cv111,XP_006365622.1
1766,PGSC0003DMG400015006,Cv111,XP_006350254.1
1767,Novel00368,Cv111,XP_006346501.1
1768,PGSC0003DMG400006351,Cv111,XP_004236733.1
1769,PGSC0003DMG400014200,Cv111,XP_006341380.1
1770,PGSC0003DMG400000685,Cv111,XP_009606234.1
1771,PGSC0003DMG400003964,Cv111,XP_006351020.1
1772,PGSC0003DMG400030684,Cv111,XP_006359498.1
1773,PGSC0003DMG400019959,Cv111,XP_006366650.1
1774,PGSC0003DMG400012163,Cv111,XP_006343887.1
1775,PGSC0003DMG400014345,Cv111,XP_006353296.1
1776,PGSC0003DMG400030802,Cv111,XP_002298397.2
1777,Novel01790,Cv111,XP_006343081.1
1778,PGSC0003DMG400000345,Cv111,XP_004251656.1
1779,PGSC0003DMG400020638,Cv111,XP_006344092.1
1780,PGSC0003DMG400012696,Cv111,XP_010319169.1
1781,PGSC0003DMG400017231,Cv111,XP_006354500.1
1782,PGSC0003DMG400016063,Cv111,XP_006338201.1
1783,PGSC0003DMG400017518,Cv111,XP_006352862.1
1784,PGSC0003DMG400027194,Cv111,XP_006355688.1
1785,PGSC0003DMG400002821,Cv111,XP_006344258.1
1786,PGSC0003DMG400015342,Cv111,XP_006358988.1
1787,PGSC0003DMG400016140,Cv111,XP_006353182.1
1788,PGSC0003DMG400025174,Cv111,XP_011088325.1
1789,PGSC0003DMG400014029,Cv111,XP_006342917.1
1790,PGSC0003DMG400027631,Cv111,XP_006348371.1
1791,PGSC0003DMG400019276,Cv111,XP_010324340.1
1792,PGSC0003DMG400027071,Cv111,XP_004241516.1
1793,PGSC0003DMG400015754,Cv111,XP_006365467.1
1794,PGSC0003DMG400027017,Cv111,XP_006347303.1
1795,PGSC0003DMG400009466,Cv111,XP_006354022.1
1796,PGSC0003DMG400027855,Cv111,XP_006367296.1
1797,Novel02679,Cv111,XP_004240463.1
1798,PGSC0003DMG400024857,Cv111,XP_006356329.1
1799,PGSC0003DMG400015726,Cv111,XP_006341310.1
1800,PGSC0003DMG400002519,Cv111,XP_004235632.1
1801,PGSC0003DMG400002937,Cv111,XP_006345280.1
1802,PGSC0003DMG401011372,Cv111,XP_006359388.1
1803,PGSC0003DMG400010166,Cv111,XP_006353906.1
1804,PGSC0003DMG400008420,Cv111,XP_006343478.1
1805,PGSC0003DMG400022348,Cv111,XP_006347160.1
1806,PGSC0003DMG400018311,Cv111,XP_006357492.1
1807,Novel02204,Cv111,XP_009605272.1
1808,PGSC0003DMG400031365,Cv111,XP_009625397.1
1809,Novel02272,Cv111,HG975448.1
1810,PGSC0003DMG400023375,Cv111,XP_007144308.1
1811,PGSC0003DMG400012762,Cv111,XP_006339429.1
1812,Novel02003,Cv111,XP_006358038.1
1813,PGSC0003DMG400024081,Cv111,XP_009593058.1
1814,PGSC0003DMG400020050,Cv111,XP_006352779.1
1815,PGSC0003DMG401029257,Cv111,XP_010922493.1
1816,PGSC0003DMG400018378,Cv111,XP_006357545.1
1817,PGSC0003DMG400019511,Cv111,XP_006364593.1
1818,PGSC0003DMG400011406,Cv111,XP_006359428.1
1819,PGSC0003DMG400025752,Cv111,XP_006346321.1
1820,PGSC0003DMG400001631,Cv111,XP_006359655.1
1821,PGSC0003DMG400019971,Cv111,XP_006364042.1
1822,PGSC0003DMG400015464,Cv111,XP_006342578.1
1823,PGSC0003DMG400027401,Cv111,XP_006340334.1
1824,PGSC0003DMG402028683,Cv111,XP_006351033.1
1825,PGSC0003DMG400029315,Cv111,XP_006342534.1
1826,PGSC0003DMG401018530,Cv111,XP_006350528.1
1827,PGSC0003DMG401000554,Cv111,XP_006347531.1
1828,PGSC0003DMG400030220,Cv111,XP_009608048.1
1829,PGSC0003DMG400028815,Cv111,XP_010313685.1
1830,PGSC0003DMG400021026,Cv111,HG975519.1
1831,PGSC0003DMG400017247,Cv111,XP_006354514.1
1832,PGSC0003DMG400008137,Cv111,XP_006351249.1
1833,PGSC0003DMG400022983,Cv111,XP_006362450.1
1834,PGSC0003DMG400014485,Cv111,XP_006356625.1
1835,PGSC0003DMG400018291,Cv111,XP_006358546.1
1836,PGSC0003DMG400030813,Cv111,XP_006363280.1
1837,PGSC0003DMG400020118,Cv111,XP_006352790.1
1838,PGSC0003DMG400024055,Cv111,XP_006356453.1
1839,PGSC0003DMG400028620,Cv111,XP_006346589.1
1840,PGSC0003DMG400008472,Cv111,XP_009594369.1
1841,PGSC0003DMG400000708,Cv111,XP_006365107.1
1842,PGSC0003DMG400022931,Cv111,XP_006352088.1
1843,Novel03457,Cv111,XP_006341228.1
1844,Novel02216,Cv111,XR_001474331.1
1845,PGSC0003DMG400009072,Cv111,XP_006350582.1
1846,PGSC0003DMG400002473,Cv111,XP_006368053.1
1847,PGSC0003DMG400013334,Cv111,XP_006352383.1
1848,PGSC0003DMG400028375,Cv111,XP_006348696.1
1849,PGSC0003DMG400014753,Cv111,XP_006362649.1
1850,PGSC0003DMG402006194,Cv111,XP_006359688.1
1851,PGSC0003DMG400028326,Cv111,XP_006348714.1
1852,PGSC0003DMG400008855,Cv111,XP_004499826.1
1853,PGSC0003DMG400025797,Cv111,XP_006346432.1
1854,PGSC0003DMG400001659,Cv111,XP_006359608.1
1855,PGSC0003DMG400018288,Cv111,XP_006358537.1
1856,PGSC0003DMG400011172,Cv111,XP_006343563.1
1857,PGSC0003DMG400033045,Cv111,XP_006354776.1
1858,PGSC0003DMG400032249,Cv111,XP_006360770.1
1859,PGSC0003DMG400010092,Cv111,XP_006338284.1
1860,PGSC0003DMG400010718,Cv111,XP_006367195.1
1861,PGSC0003DMG400015711,Cv111,XP_006363875.1
1862,PGSC0003DMG400016462,Cv111,XP_006348157.1
1863,PGSC0003DMG400001570,Cv111,XP_010523643.1
1864,PGSC0003DMG400024310,Cv111,XP_006365987.1
1865,PGSC0003DMG400029659,Cv111,XP_004247847.1
1866,PGSC0003DMG400005931,Cv111,XP_004241336.1
1867,PGSC0003DMG400004698,Cv111,XP_012846634.1
1868,PGSC0003DMG400016290,Cv111,XP_006350687.1
1869,PGSC0003DMG400027945,Cv111,XP_006340017.1
1870,PGSC0003DMG400004766,Cv111,XP_006355431.1
1871,Novel00329,Cv111,XP_006367944.1
1872,PGSC0003DMG400029620,Cv111,CHS1B
1873,PGSC0003DMG400023943,Cv111,XP_004240891.1
1874,Novel01727,Cv111,XP_006364383.1
1875,PGSC0003DMG400000828,Cv111,XP_006362570.1
1876,PGSC0003DMG400012763,Cv111,XP_006339428.1
1877,Novel01462,Cv111,XP_006338224.1
1878,PGSC0003DMG400003306,Cv111,BAH84784.1
1879,PGSC0003DMG400000555,Cv111,NP_001274765.1
1880,PGSC0003DMG400016133,Cv111,XP_006353168.1
1881,PGSC0003DMG401019681,Cv111,XP_006340414.1
1882,Novel02232,Cv111,NP_001274952.1
1883,PGSC0003DMG400008954,Cv111,XP_006341109.1
1884,PGSC0003DMG400021076,Cv111,XR_368663.2
1885,PGSC0003DMG400023742,Cv111,XP_006349414.1
1886,PGSC0003DMG400000716,Cv111,XP_006365124.1
1887,PGSC0003DMG400039789,Cv111,XP_006342639.1
1888,PGSC0003DMG400030984,Cv111,XP_006365235.1
1889,PGSC0003DMG400002928,Cv111,XP_006345249.1
1890,PGSC0003DMG400025239,Cv111,XP_006366493.1
1891,PGSC0003DMG400028897,Cv111,XP_006360197.1
1892,PGSC0003DMG400001772,Cv111,XP_006361797.1
1893,PGSC0003DMG400003155,Cv111,XP_006347575.1
1894,PGSC0003DMG400030353,Cv111,XP_004241168.1
1895,PGSC0003DMG400022345,Cv111,XP_006347164.1
1896,PGSC0003DMG400017291,Cv111,XP_006348929.1
1897,PGSC0003DMG400023013,Cv111,NP_001275221.1
1898,PGSC0003DMG400025836,Cv111,XP_006346287.1
1899,PGSC0003DMG400018565,Cv111,XP_006340267.1
1900,PGSC0003DMG400013816,Cv111,XP_006366754.1
1901,PGSC0003DMG400000601,Cv111,XP_006364189.1
1902,PGSC0003DMG400029643,Cv111,XP_006360326.1
1903,PGSC0003DMG400027124,Cv111,XP_006355747.1
1904,PGSC0003DMG400008351,Cv111,XP_009606047.1
1905,PGSC0003DMG400003380,Cv111,XP_006363248.1
1906,PGSC0003DMG400026278,Cv111,XP_006357085.1
1907,Novel01216,Cv111,XP_006358966.1
1908,PGSC0003DMG400031346,Cv111,XP_006355152.1
1909,Novel00806,Cv111,XP_006338959.1
1910,PGSC0003DMG400005456,Cv111,XP_009599750.1
1911,PGSC0003DMG400020292,Cv111,XP_006344352.1
1912,PGSC0003DMG400031457,Cv111,XP_006364021.1
1913,PGSC0003DMG400024344,Cv111,XP_006367560.1
1914,PGSC0003DMG400024264,Cv111,XP_004246393.1
1915,PGSC0003DMG400008011,Cv111,XP_006354875.1
1916,PGSC0003DMG400020752,Cv111,XP_006342288.1
1917,PGSC0003DMG400013307,Cv111,XP_006352439.1
1918,PGSC0003DMG400013692,Cv111,XP_006360665.1
1919,PGSC0003DMG400015229,Cv111,XP_006351442.1
1920,PGSC0003DMG400011249,Cv111,XP_006352592.1
1921,PGSC0003DMG400024100,Cv111,XP_006359811.1
1922,PGSC0003DMG400029617,Cv111,XP_006360331.1
1923,PGSC0003DMG400011977,Cv111,XP_006341764.1
1924,PGSC0003DMG400014102,Cv111,XP_006342338.1
1925,PGSC0003DMG400023864,Cv111,XP_006365821.1
1926,PGSC0003DMG400031377,Cv111,XP_006355003.1
1927,PGSC0003DMG401022455,Cv111,XP_006347837.1
1928,PGSC0003DMG400027530,Cv111,HG975521.1
1929,PGSC0003DMG400021761,Cv111,XP_006362364.1
1930,Novel00819,Cv111,XP_012472885.1
1931,PGSC0003DMG400031137,Cv111,XP_006359015.1
1932,Novel00335,Cv111,CDP17221.1
1933,PGSC0003DMG400029408,Cv111,Q9M5L6.1
1934,Novel02466,Cv111,XP_009794180.1
1935,PGSC0003DMG400031523,Cv111,XP_006358827.1
1936,PGSC0003DMG400010802,Cv111,CAB52708.1
1937,PGSC0003DMG400021051,Cv111,AAV33689.1
1938,PGSC0003DMG401005911,Cv111,XP_004252282.1
1939,PGSC0003DMG400031228,Cv111,XP_006362355.1
1940,PGSC0003DMG400021891,Cv111,XP_006366253.1
1941,PGSC0003DMG400031166,Cv111,XP_006347985.1
1942,PGSC0003DMG401011536,Cv111,XP_006367986.1
1943,PGSC0003DMG400028267,Cv111,XP_004249461.1
1944,Novel00078,Cv111,XP_006368021.1
1945,PGSC0003DMG400006610,Cv111,XP_006367657.1
1946,PGSC0003DMG400035938,Cv111,CDP02532.1
1947,PGSC0003DMG401021514,Cv111,XP_006362084.1
1948,PGSC0003DMG400001049,Cv111,EF514212.1
1949,PGSC0003DMG400025254,Cv111,XP_006366495.1
1950,PGSC0003DMG402022752,Cv111,XP_006358856.1
1951,Novel01962,Cv111,XP_006360864.1
