Gene_id,readcount_S_653,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
PGSC0003DMG400028160,214.3927344,461.4763539,-1.106,0.00054605,0.016901,F-box protein [Source:PGSC_GENE;Acc:PGSC0003DMG400028160],
PGSC0003DMG400028165,1163.331393,1996.137853,-0.77895,0.00054623,0.016901,Calmodulin binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400028165],
PGSC0003DMG400028174,1492.838144,905.0776224,0.72194,0.0015225,0.035704,Brix domain containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400028174],
PGSC0003DMG400028222,732.1046834,1400.29118,-0.9356,3.50E-05,0.0020492,KED [Source:PGSC_GENE;Acc:PGSC0003DMG400028222],
PGSC0003DMG400028267,267.0594666,638.5330255,-1.2576,7.91E-07,9.45E-05,Cellulose synthase-like A1 [Source:PGSC_GENE;Acc:PGSC0003DMG400028267],
PGSC0003DMG400028307,58.00461416,115.4800935,-0.9934,0.0018281,0.040611,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400028307],
PGSC0003DMG400028315,501.7187018,836.2293982,-0.73702,0.0017926,0.040079,Ninja-family protein AFP2 [Source:PGSC_GENE;Acc:PGSC0003DMG400028315],
PGSC0003DMG400028345,884.3335431,416.3223825,1.0869,3.24E-06,0.00030049,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400028345],
PGSC0003DMG400028381,257.3265923,484.8282372,-0.91387,0.00021429,0.0085248,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400028381],
PGSC0003DMG400028394,31.1526465,107.4654453,-1.7864,0.0010224,0.026954,"Ribulose-1,5 bisphosphate carboxylase/oxygenase large subunit N-methyltransferase, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400028394]",
PGSC0003DMG400028467,790.7344897,2055.076761,-1.3779,1.11E-09,3.43E-07,Trehalose-6-phosphate synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400028467],
PGSC0003DMG400028479,12.07060402,49.21423789,-2.0276,4.47E-05,0.0024654,CBL-interacting protein kinase 16 [Source:PGSC_GENE;Acc:PGSC0003DMG400028479],
PGSC0003DMG400028491,918.4681366,2127.734981,-1.212,5.68E-07,7.17E-05,CBL-interacting protein kinase 6 [Source:PGSC_GENE;Acc:PGSC0003DMG400028491],
PGSC0003DMG400028520,723.7605051,1478.020724,-1.0301,6.29E-06,0.00051102,WRKY transcription factor 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400028520],
PGSC0003DMG400028531,741.4246607,1253.284043,-0.75734,0.0022376,0.04665,Hydrolase [Source:PGSC_GENE;Acc:PGSC0003DMG400028531],
PGSC0003DMG400028562,111.9262721,51.8834084,1.1092,0.0011368,0.02899,Receptor protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400028562],
PGSC0003DMG400028567,934.7988316,580.0918527,0.68837,0.0024812,0.049929,Sugar transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400028567],
PGSC0003DMG400028568,145.5370886,338.8353067,-1.2192,3.40E-06,0.00031151,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400028568],
PGSC0003DMG400028607,350.6358816,637.5879245,-0.86265,0.00039441,0.013307,Ca2+ antiporter/cation exchanger [Source:PGSC_GENE;Acc:PGSC0003DMG400028607],
PGSC0003DMG400028617,196.0793726,84.41148806,1.2159,1.50E-05,0.0010079,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400028617],
PGSC0003DMG400028620,279.2629251,976.529762,-1.806,4.30E-07,5.66E-05,DNA photolyase [Source:PGSC_GENE;Acc:PGSC0003DMG400028620],
PGSC0003DMG400028631,4212.952118,2385.618464,0.82047,0.00029668,0.01081,40S ribosomal protein S12 [Source:PGSC_GENE;Acc:PGSC0003DMG400028631],
PGSC0003DMG400028666,2194.580176,3693.224273,-0.75094,0.00058787,0.017818,MAP3Ka [Source:PGSC_GENE;Acc:PGSC0003DMG400028666],
PGSC0003DMG400028694,807.255101,1452.400304,-0.84734,0.00014943,0.0065181,Ethylene receptor homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400028694],
PGSC0003DMG400028744,1012.807424,546.2150043,0.89082,0.00015366,0.0066747,Small molecular heat shock protein 10 [Source:PGSC_GENE;Acc:PGSC0003DMG400028744],
PGSC0003DMG400028815,1789.286257,1100.525569,0.70119,0.0019186,0.042081,Reticulon family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400028815],
PGSC0003DMG400028818,1395.136255,428.8403632,1.7019,1.69E-05,0.0011128,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400028818],
PGSC0003DMG400028891,66.71463544,178.846529,-1.4226,2.93E-06,0.0002812,Potassium transporter 26 [Source:PGSC_GENE;Acc:PGSC0003DMG400028891],
PGSC0003DMG400028897,895.1714777,1817.47557,-1.0217,8.62E-06,0.0006491,Beta-carotene hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400028897],
PGSC0003DMG400028901,534.8169881,280.8869613,0.92906,0.00011815,0.0054349,Proline-rich cell wall protein [Source:PGSC_GENE;Acc:PGSC0003DMG400028901],
PGSC0003DMG400028926,102.2414055,205.5252582,-1.0073,0.002263,0.047022,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400028926],
PGSC0003DMG400028983,64.65124993,175.9057965,-1.4441,0.0016266,0.037551,VQ motif-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400028983],
PGSC0003DMG400029063,43.75914478,12.72754245,1.7816,0.00026108,0.0097869,Gibberellin 3beta-hydroxylase3 [Source:PGSC_GENE;Acc:PGSC0003DMG400029063],
PGSC0003DMG400029074,717.1889569,395.1829614,0.85983,0.000265,0.0098863,Purine permease [Source:PGSC_GENE;Acc:PGSC0003DMG400029074],
PGSC0003DMG400029085,6682.303363,3284.752587,1.0246,0.0014091,0.033834,Mta/sah nucleosidase [Source:PGSC_GENE;Acc:PGSC0003DMG400029085],
PGSC0003DMG400029105,729.7460823,1231.884362,-0.7554,0.0010949,0.028245,Zinc finger family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400029105],
PGSC0003DMG400029159,451.6558953,951.4471555,-1.0749,4.91E-06,0.00041919,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400029159],
PGSC0003DMG400029187,10.24314494,37.86697784,-1.8863,0.00051559,0.016162,EMB3013 [Source:PGSC_GENE;Acc:PGSC0003DMG400029187],
PGSC0003DMG400029283,8811.420017,5372.999817,0.71365,0.0011723,0.0294,Ribosomal protein S6 [Source:PGSC_GENE;Acc:PGSC0003DMG400029283],
PGSC0003DMG400029298,44.980639,94.39172669,-1.0694,0.0024737,0.049905,Receptor-like kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400029298],
PGSC0003DMG400029350,160.0518095,335.6357572,-1.0684,4.20E-05,0.0023578,Glycosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400029350],
PGSC0003DMG400029365,2010.474186,4377.598725,-1.1226,1.70E-06,0.00017798,CONSTANS [Source:PGSC_GENE;Acc:PGSC0003DMG400029365],
PGSC0003DMG400029398,122.6077808,283.2291526,-1.2079,1.22E-05,0.00084412,Auxin efflux carrier family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400029398],
PGSC0003DMG400029406,2621.417471,7073.392211,-1.4321,0.00023031,0.0089678,Glyceraldehyde-3-phosphate dehydrogenase B subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400029406],
PGSC0003DMG400029408,62965.60294,34385.17013,0.87278,5.85E-05,0.0030588,Catalase [Source:PGSC_GENE;Acc:PGSC0003DMG400029408],
PGSC0003DMG400029435,120.2566021,49.88556138,1.2694,0.00030049,0.01091,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400029435],
PGSC0003DMG400029495,11.79903391,38.63595949,-1.7113,0.0012276,0.030483,Glucosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400029495],
PGSC0003DMG400029517,3881.66906,1538.047522,1.3356,1.89E-09,5.40E-07,Desacetoxyvindoline 4-hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400029517],
PGSC0003DMG400029562,16.84055356,2.367496943,2.8305,0.0022372,0.04665,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400029562],
PGSC0003DMG400029570,380.7158298,207.4710361,0.8758,0.00052625,0.01643,Pentatricopeptide repeat-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400029570],
PGSC0003DMG400029591,121.9458854,415.3093051,-1.7679,2.77E-11,1.37E-08,"Cryptochrome DASH, chloroplastic/mitochondrial [Source:PGSC_GENE;Acc:PGSC0003DMG400029591]",
PGSC0003DMG400029617,51.09868529,172.745015,-1.7573,2.72E-08,5.27E-06,Serine/threonine protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400029617],
PGSC0003DMG400029618,6215.863375,3629.520082,0.77618,0.00046012,0.014978,3-ketoacyl CoA thiolase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400029618],
PGSC0003DMG400029620,266.6639069,1063.652648,-1.9959,3.11E-11,1.49E-08,Chalcone synthase 1B [Source:UniProtKB/Swiss-Prot;Acc:Q43163],CHS1B
PGSC0003DMG400029623,70.43648558,488.0190877,-2.7925,1.88E-24,1.96E-20,Salicylic acid/benzoic acid carboxyl methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400029623],
PGSC0003DMG400029624,742.3010522,3951.882531,-2.4125,2.21E-20,8.63E-17,S-adenosyl-L-methionine: salicylic acid carboxyl methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400029624],
PGSC0003DMG400029628,138.1778191,333.6413577,-1.2718,1.68E-06,0.00017659,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400029628],
PGSC0003DMG400029652,355.1822266,1093.409772,-1.6222,6.96E-05,0.0035522,"Protein ABC1, mitochondrial [Source:PGSC_GENE;Acc:PGSC0003DMG400029652]",
PGSC0003DMG400029705,49.8551449,134.6763829,-1.4337,1.36E-05,0.00092897,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400029705],
PGSC0003DMG400029744,128.9382691,52.1181641,1.3068,0.00013153,0.005911,Nodulin [Source:PGSC_GENE;Acc:PGSC0003DMG400029744],
PGSC0003DMG400029767,104.0089584,31.99974614,1.7006,0.0001215,0.0055481,Nodulin [Source:PGSC_GENE;Acc:PGSC0003DMG400029767],
PGSC0003DMG400029768,94.43521975,22.45920723,2.072,0.00087019,0.024018,Nodulin [Source:PGSC_GENE;Acc:PGSC0003DMG400029768],
PGSC0003DMG400029769,33.32641143,7.26014382,2.1986,0.00051227,0.016106,Nodulin [Source:PGSC_GENE;Acc:PGSC0003DMG400029769],
PGSC0003DMG400029774,1030.520923,557.5706077,0.88615,9.65E-05,0.0045991,Basic-leucine zipper [Source:PGSC_GENE;Acc:PGSC0003DMG400029774],
PGSC0003DMG400029800,205.0195561,525.3555008,-1.3575,5.58E-08,9.67E-06,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400029800],
PGSC0003DMG400029846,372.3619439,640.4134201,-0.7823,0.0013722,0.033151,Peptide chain release factor [Source:PGSC_GENE;Acc:PGSC0003DMG400029846],
PGSC0003DMG400029856,226.0643738,799.7372934,-1.8228,1.34E-10,5.51E-08,N-acylneuraminate-9-phosphatase [Source:PGSC_GENE;Acc:PGSC0003DMG400029856],
PGSC0003DMG400029894,43.8931993,261.8938581,-2.5769,2.55E-09,6.94E-07,Cytochrome P450 hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400029894],
PGSC0003DMG400029931,278.5954253,796.2044197,-1.515,3.77E-09,9.56E-07,Anthocyanin permease [Source:PGSC_GENE;Acc:PGSC0003DMG400029931],
PGSC0003DMG400029934,222.7277577,108.5866813,1.0364,0.00016629,0.0070854,Sphingolipid delta-8 desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400029934],
PGSC0003DMG400029938,11179.5432,33411.91051,-1.5795,1.00E-06,0.00011329,"Glycine dehydrogenase [decarboxylating], mitochondrial [Source:PGSC_GENE;Acc:PGSC0003DMG400029938]",
PGSC0003DMG400029939,19.36015479,77.89982626,-2.0085,7.69E-07,9.35E-05,Kinase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400029939],
PGSC0003DMG400029940,516.6993349,312.4882206,0.72552,0.0019045,0.041846,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400029940],
PGSC0003DMG400029946,156.7503255,321.7426339,-1.0374,9.30E-05,0.004456,Bell-like homeodomain protein 4 [Source:PGSC_GENE;Acc:PGSC0003DMG400029946],
PGSC0003DMG400029964,1207.004804,554.5278663,1.1221,1.07E-06,0.00011982,Phospholipase A2 [Source:PGSC_GENE;Acc:PGSC0003DMG400029964],
PGSC0003DMG400030087,814.3072577,1373.424203,-0.75413,0.0012109,0.03019,With no lysine kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400030087],
PGSC0003DMG400030185,4825.505458,2848.212601,0.76062,0.00093638,0.02522,60S ribosomal protein L35 [Source:PGSC_GENE;Acc:PGSC0003DMG400030185],
PGSC0003DMG400030212,2663.377909,8754.332152,-1.7167,1.01E-14,1.16E-11,Nitrate reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400030212],
PGSC0003DMG400030220,217.0363855,483.43907,-1.1554,3.33E-06,0.0003073,"Protein cbxX, chromosomal [Source:PGSC_GENE;Acc:PGSC0003DMG400030220]",
PGSC0003DMG400030251,15.37332029,52.18905877,-1.7633,0.00011941,0.0054608,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400030251],
PGSC0003DMG400030262,135.4256656,416.0999007,-1.6194,1.26E-05,0.00086827,WD-repeat protein [Source:PGSC_GENE;Acc:PGSC0003DMG400030262],
PGSC0003DMG400030328,450.7500073,235.3386341,0.93759,0.00042374,0.014045,StPCL1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400030328],
PGSC0003DMG400030336,1025.31273,2109.040219,-1.0405,8.58E-05,0.0042086,IMP dehydrogenase/GMP reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400030336],
PGSC0003DMG400030341,436.3661549,1026.165917,-1.2337,2.14E-07,3.14E-05,17.6 kDa class I heat shock protein [Source:PGSC_GENE;Acc:PGSC0003DMG400030341],
PGSC0003DMG400030363,511.4232962,308.1396968,0.73093,0.0021468,0.045463,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400030363],
PGSC0003DMG400030374,4592.185473,2581.41532,0.83102,8.96E-05,0.0043464,RNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400030374],
PGSC0003DMG400030381,28.61561944,106.4237848,-1.8949,1.32E-07,2.05E-05,Nodulin [Source:PGSC_GENE;Acc:PGSC0003DMG400030381],
PGSC0003DMG400030389,316.2921025,167.7240255,0.91517,0.00036473,0.012692,Myb family transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400030389],
PGSC0003DMG400030426,1575.285416,6205.20856,-1.9779,2.64E-18,6.13E-15,17.6 kD class I small heat shock protein [Source:PGSC_GENE;Acc:PGSC0003DMG400030426],
PGSC0003DMG400030440,319.9184476,1054.761708,-1.7211,2.98E-09,7.86E-07,Thylakoid soluble phosphoprotein [Source:PGSC_GENE;Acc:PGSC0003DMG400030440],
PGSC0003DMG400030528,696.3032481,367.6661599,0.92132,8.69E-05,0.0042499,Phosphatidic acid phosphatase alpha [Source:PGSC_GENE;Acc:PGSC0003DMG400030528],
PGSC0003DMG400030548,42.96278411,165.8326194,-1.9486,7.67E-10,2.57E-07,Myb-like transcription factor 6 [Source:PGSC_GENE;Acc:PGSC0003DMG400030548],
PGSC0003DMG400030582,23.26443565,104.8685558,-2.1724,3.13E-09,8.14E-07,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400030582],
PGSC0003DMG400030608,262.2388544,779.1512979,-1.571,1.28E-10,5.30E-08,Calcium-binding protein CML24 [Source:PGSC_GENE;Acc:PGSC0003DMG400030608],
PGSC0003DMG400030612,10417.18255,22585.36564,-1.1164,0.00066026,0.019533,"Serine hydroxymethyltransferase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P50433]",
PGSC0003DMG400030640,77.97190712,168.8576496,-1.1148,0.00041694,0.013894,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400030640],
PGSC0003DMG400030643,513.8078168,980.139741,-0.93176,7.57E-05,0.0037816,AAR2 protein family [Source:PGSC_GENE;Acc:PGSC0003DMG400030643],
PGSC0003DMG400030663,545.6128376,176.457446,1.6286,2.86E-08,5.48E-06,Hydroxyproline-rich glycoprotein [Source:PGSC_GENE;Acc:PGSC0003DMG400030663],
PGSC0003DMG400030684,170.5969913,415.8369795,-1.2854,8.21E-07,9.62E-05,Inner membrane transport protein yjjL [Source:PGSC_GENE;Acc:PGSC0003DMG400030684],
PGSC0003DMG400030692,53.70697165,169.2619888,-1.6561,1.11E-07,1.76E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400030692],
PGSC0003DMG400030794,47.42901036,109.0769339,-1.2015,0.00035386,0.012394,"MRNA, clone: RAFL25-31-I24 [Source:PGSC_GENE;Acc:PGSC0003DMG400030794]",
PGSC0003DMG400030872,51.90782204,145.6777824,-1.4888,3.99E-06,0.00035501,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400030872],
PGSC0003DMG400030892,216.145825,373.7676459,-0.79014,0.0021351,0.04529,Calmodulin [Source:PGSC_GENE;Acc:PGSC0003DMG400030892],
PGSC0003DMG400030925,614.4125684,348.4930722,0.81808,0.00040577,0.013623,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400030925],
PGSC0003DMG400030947,1010.83016,1719.85999,-0.76675,0.00061089,0.018409,Chaperone protein dnaJ [Source:PGSC_GENE;Acc:PGSC0003DMG400030947],
PGSC0003DMG400030953,56.2410942,139.7975774,-1.3136,5.64E-05,0.0029644,RNA-binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400030953],
PGSC0003DMG400030957,358.5071363,195.2128751,0.87695,0.0009138,0.024826,Cysteine proteinase [Source:PGSC_GENE;Acc:PGSC0003DMG400030957],
PGSC0003DMG400030971,143.4263095,283.9510568,-0.98533,0.00031148,0.011218,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400030971],
PGSC0003DMG400030984,2182.052491,4803.618157,-1.1384,7.24E-06,0.00056292,Carbonic anhydrase [Source:PGSC_GENE;Acc:PGSC0003DMG400030984],
PGSC0003DMG400030988,3.666418541,21.82148653,-2.5733,0.00054221,0.016827,"Serine-threonine protein kinase, plant-type [Source:PGSC_GENE;Acc:PGSC0003DMG400030988]",
PGSC0003DMG400030998,2629.915294,5271.026711,-1.0031,8.87E-06,0.00066475,Alcohol dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400030998],
PGSC0003DMG400031014,289.0410819,566.2476945,-0.97016,6.99E-05,0.0035597,Kinesin [Source:PGSC_GENE;Acc:PGSC0003DMG400031014],
PGSC0003DMG400031072,2396.033011,1457.904757,0.71675,0.00085345,0.023738,Nam 4 [Source:PGSC_GENE;Acc:PGSC0003DMG400031072],
PGSC0003DMG400031110,128.0215846,459.7803514,-1.8446,0.00010215,0.0048056,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400031110],
PGSC0003DMG400031119,1775.71817,1073.296162,0.72635,0.0010658,0.027746,Stress-induced protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031119],
PGSC0003DMG400031137,100.7523307,309.5650973,-1.6194,1.20E-05,0.00083355,Ripening regulated protein DDTFR8 [Source:PGSC_GENE;Acc:PGSC0003DMG400031137],
PGSC0003DMG400031166,10480.76381,6481.656598,0.69331,0.001737,0.039343,Nucleoside diphosphate kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400031166],
PGSC0003DMG400031288,55.64221406,198.4750937,-1.8347,1.82E-09,5.30E-07,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400031288],
PGSC0003DMG400031314,250.7037634,496.8486501,-0.98682,0.0006317,0.018808,BHLH transcription factor MYC4 [Source:PGSC_GENE;Acc:PGSC0003DMG400031314],
PGSC0003DMG400031345,4244.297229,2525.218036,0.74912,0.00079569,0.022622,Ribosomal protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031345],
PGSC0003DMG400031369,217.8047003,465.511946,-1.0958,0.0012405,0.030732,"Pentatricopeptide repeat-containing protein, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400031369]",
PGSC0003DMG400031377,361.303061,693.2251189,-0.94011,5.71E-05,0.0029964,Integral membrane single C2 domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031377],
PGSC0003DMG400031437,12.16232546,42.66562775,-1.8107,0.00031648,0.011359,Neryl diphosphate synthase 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400031437],
PGSC0003DMG400031471,707.9984168,1447.438406,-1.0317,4.71E-06,0.00040887,Leucine-rich repeat family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031471],
PGSC0003DMG400031473,672.3529336,1110.095586,-0.72339,0.00099561,0.02636,S-adenosylmethionine-dependent methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400031473],
PGSC0003DMG400031477,13.3909044,54.73476415,-2.0312,1.10E-05,0.00078388,TMV resistance protein N [Source:PGSC_GENE;Acc:PGSC0003DMG400031477],
PGSC0003DMG400031551,533.9193427,182.9986596,1.5448,2.38E-06,0.00023509,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400031551],
PGSC0003DMG400031728,362.1570233,204.2804272,0.82606,0.0015369,0.035905,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400031728],
PGSC0003DMG400031786,2204.337269,1338.02264,0.72024,0.0021995,0.046133,60S ribosomal protein L22 [Source:PGSC_GENE;Acc:PGSC0003DMG400031786],
PGSC0003DMG400032094,96.14825101,265.2621558,-1.4641,0.00065164,0.019319,Inosine-uridine preferring nucleoside hydrolase [Source:PGSC_GENE;Acc:PGSC0003DMG400032094],
PGSC0003DMG400032122,411.9853265,1002.867518,-1.2835,4.55E-05,0.0024905,Binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032122],
PGSC0003DMG400032136,411.5706364,208.2267009,0.98298,6.95E-05,0.0035522,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400032136],
PGSC0003DMG400032141,320.684413,179.9880788,0.83325,0.0020634,0.044109,RRNA-processing protein EBP2 [Source:PGSC_GENE;Acc:PGSC0003DMG400032141],
PGSC0003DMG400032192,617.4106501,289.4707103,1.0928,0.0016541,0.038129,RRNA-processing protein EBP2 [Source:PGSC_GENE;Acc:PGSC0003DMG400032192],
PGSC0003DMG400032208,315.2771388,543.5299143,-0.78574,0.0011722,0.0294,"Oxidoreductase, 2OG-Fe(II) oxygenase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032208]",
PGSC0003DMG400032215,18.5306877,64.77605611,-1.8055,9.65E-05,0.0045991,HEAT [Source:PGSC_GENE;Acc:PGSC0003DMG400032215],
PGSC0003DMG400032281,120.117825,264.2477784,-1.1374,3.69E-05,0.0021219,NBS-LRR resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032281],
PGSC0003DMG400032534,141.4747851,617.0439964,-2.1248,3.57E-06,0.00032436,Early nodulin 75 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032534],
PGSC0003DMG400032793,24.13661711,72.73754875,-1.5915,4.29E-05,0.0023984,Heat stress transcription factor HSFA9 [Source:PGSC_GENE;Acc:PGSC0003DMG400032793],
PGSC0003DMG400032820,2219.503732,4235.150874,-0.93218,7.83E-05,0.0038946,Protein phosphatase 2c [Source:PGSC_GENE;Acc:PGSC0003DMG400032820],
PGSC0003DMG400033032,122.445564,266.5747216,-1.1224,4.23E-05,0.0023745,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400033032],
PGSC0003DMG400033038,79.21252896,165.0044878,-1.0587,0.00056035,0.017222,Isochorismate synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400033038],
PGSC0003DMG400033123,905.0618267,2562.473298,-1.5014,4.67E-11,2.11E-08,Basic 7S globulin 2 small subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400033123],
PGSC0003DMG400033126,690.245987,1393.378352,-1.0134,1.66E-05,0.0010947,Aspartate kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400033126],
PGSC0003DMG400033127,443.1056726,884.9751274,-0.99799,7.52E-05,0.003774,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033127],
PGSC0003DMG400033143,7786.833045,4320.444741,0.84986,0.00092229,0.024948,60S ribosomal protein L15 [Source:PGSC_GENE;Acc:PGSC0003DMG400033143],
PGSC0003DMG400033148,12.32130125,0.960451056,3.6813,0.0015061,0.035478,Methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400033148],
PGSC0003DMG400033171,40.07144266,103.663322,-1.3713,9.17E-05,0.0044078,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400033171],
PGSC0003DMG400033583,1169.421132,623.5629117,0.90719,9.12E-05,0.0043972,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033583],
PGSC0003DMG400033687,311.0688109,558.8988489,-0.84535,0.00075398,0.021694,"Hydrolase, alpha/beta fold family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400033687]",
PGSC0003DMG400033688,14.73883993,49.78172309,-1.756,0.00036664,0.012692,Tartrate-resistant acid phosphatase type 5 [Source:PGSC_GENE;Acc:PGSC0003DMG400033688],
PGSC0003DMG400033689,2931.781635,4753.820974,-0.69731,0.002005,0.043366,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033689],
PGSC0003DMG400033858,427.5815324,1430.974985,-1.7427,9.55E-09,2.11E-06,Starch phosphorylase L [Source:PGSC_GENE;Acc:PGSC0003DMG400033858],
PGSC0003DMG400033872,53.43519551,109.6846293,-1.0375,0.0016828,0.038648,Delta-8 sphingolipid desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400033872],
PGSC0003DMG400033874,42505.92859,20662.19415,1.0407,0.00042241,0.014015,Malic enzyme [Source:PGSC_GENE;Acc:PGSC0003DMG400033874],
PGSC0003DMG400033878,2.827563571,19.1819699,-2.7621,0.00066473,0.019596,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033878],
PGSC0003DMG400033898,8.803106674,44.68052683,-2.3436,8.85E-06,0.00066475,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033898],
PGSC0003DMG400033903,29180.77337,10162.04572,1.5218,3.09E-12,1.97E-09,SGRP-1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400033903],
PGSC0003DMG400034095,79.20968329,15.90438904,2.3163,3.55E-08,6.63E-06,Dehydrin DH2a [Source:PGSC_GENE;Acc:PGSC0003DMG400034095],
PGSC0003DMG400034115,129.2994636,1346.867516,-3.3808,4.88E-13,3.90E-10,Sesquiterpene cyclase [Source:PGSC_GENE;Acc:PGSC0003DMG400034115],
PGSC0003DMG400034278,10.62290909,37.30241094,-1.8121,0.00049754,0.015835,Monoterpene synthase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400034278],
PGSC0003DMG400034293,84.67174556,213.1809583,-1.3321,1.17E-05,0.00081796,Low-level beta-amylase 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400034293],
