,Gene_ID,Comparison,Gene_name
1557,Cluster-67248.97463,Cv111,XP_011099981.1
1558,Cluster-67248.113145,Cv111,XP_011088006.1
1559,Cluster-22203.0,Cv111,-
1560,Cluster-67248.95176,Cv111,XP_010431786.1
1561,Cluster-67248.87900,Cv111,XP_010696339.1
1562,Cluster-67248.100247,Cv111,XP_011091511.1
1563,Cluster-67248.102077,Cv111,NP_001291338.1
1564,Cluster-67248.68063,Cv111,XP_011069898.1
1565,Cluster-67248.60257,Cv111,XP_011078178.1
1566,Cluster-67248.129995,Cv111,XP_011072252.1
1567,Cluster-67248.75185,Cv111,XP_011095470.1
1568,Cluster-67248.120902,Cv111,AGT80621.1
1569,Cluster-67248.86729,Cv111,XP_012843099.1
1570,Cluster-67248.83422,Cv111,XP_011082383.1
1571,Cluster-67248.104128,Cv111,-
1572,Cluster-67248.123363,Cv111,XP_011081976.1
1573,Cluster-67248.98932,Cv111,XP_011098275.1
1574,Cluster-67248.55950,Cv111,XP_012851351.1
1575,Cluster-67248.79969,Cv111,XP_011080957.1
1576,Cluster-67248.109804,Cv111,-
1577,Cluster-67248.70526,Cv111,EYU27272.1
1578,Cluster-67248.104245,Cv111,XP_011080114.1
1579,Cluster-67248.91688,Cv111,EYU22232.1
1580,Cluster-67248.55836,Cv111,XP_012848711.1
1581,Cluster-67248.96521,Cv111,XP_011097322.1
1582,Cluster-67248.96925,Cv111,XP_011101703.1
1583,Cluster-67248.87086,Cv111,EYU46808.1
1584,Cluster-67248.63967,Cv111,XP_011074825.1
1585,Cluster-67248.61226,Cv111,XP_011069419.1
1586,Cluster-67248.149604,Cv111,XP_011101699.1
1587,Cluster-67248.28000,Cv111,XP_012842920.1
1588,Cluster-67248.140271,Cv111,XP_011080988.1
1589,Cluster-67248.101804,Cv111,ABC60050.1
1590,Cluster-67248.13918,Cv111,XP_011098127.1
1591,Cluster-67248.85099,Cv111,XP_012842920.1
1592,Cluster-67248.88711,Cv111,XP_011092241.1
1593,Cluster-67248.117194,Cv111,XP_011085209.1
1594,Cluster-67248.141065,Cv111,XP_010943690.1
1595,Cluster-67248.47102,Cv111,XP_011099226.1
1596,Cluster-67248.105667,Cv111,KHG17812.1
1597,Cluster-45439.0,Cv111,-
1598,Cluster-67248.55188,Cv111,AIE89798.1
1599,Cluster-67248.81565,Cv111,XP_012858474.1
1600,Cluster-67248.86551,Cv111,XP_011083049.1
1601,Cluster-67248.103607,Cv111,XP_011099290.1
1602,Cluster-67248.100291,Cv111,XP_011070498.1
1603,Cluster-67248.114295,Cv111,AEP68180.1
1604,Cluster-67248.96980,Cv111,XP_012837152.1
1605,Cluster-67248.104083,Cv111,XP_011093093.1
1606,Cluster-67248.93205,Cv111,XP_012848462.1
1607,Cluster-67248.145625,Cv111,XP_011102010.1
1608,Cluster-67248.146924,Cv111,XP_010242620.1
1609,Cluster-67248.128133,Cv111,XP_011071810.1
1610,Cluster-67248.125950,Cv111,XP_011093896.1
1611,Cluster-67248.102501,Cv111,XP_012828651.1
1612,Cluster-67248.124586,Cv111,XP_011074201.1
1613,Cluster-21194.2,Cv111,XP_009382840.1
1614,Cluster-67248.97832,Cv111,XP_011074292.1
1615,Cluster-67248.96586,Cv111,XP_012858283.1
1616,Cluster-67248.101096,Cv111,XP_011100088.1
1617,Cluster-67248.96461,Cv111,XP_011072396.1
1618,Cluster-67248.98236,Cv111,XP_011078143.1
1619,Cluster-67248.51801,Cv111,XP_003531697.1
1620,Cluster-67248.95273,Cv111,XP_011076881.1
1621,Cluster-67248.83386,Cv111,XP_011080461.1
1622,Cluster-67248.46132,Cv111,XP_011085288.1
1623,Cluster-67248.75183,Cv111,XP_011092605.1
1624,Cluster-67248.97878,Cv111,AGC94754.1
1625,Cluster-67248.74599,Cv111,XP_011092618.1
1626,Cluster-67248.45245,Cv111,XP_011076220.1
1627,Cluster-67248.93089,Cv111,XP_011073763.1
1628,Cluster-67248.104991,Cv111,XP_011072922.1
1629,Cluster-67248.107800,Cv111,XP_011101790.1
1630,Cluster-67248.84300,Cv111,ACR56689.1
1631,Cluster-67248.6312,Cv111,XP_012830391.1
1632,Cluster-67248.52722,Cv111,XP_012848461.1
1633,Cluster-67248.111779,Cv111,XP_012832073.1
1634,Cluster-67248.77198,Cv111,XP_011091282.1
1635,Cluster-67248.99763,Cv111,XP_012834613.1
1636,Cluster-67248.111954,Cv111,-
1637,Cluster-67248.98503,Cv111,CDY66768.1
1638,Cluster-67248.92145,Cv111,XP_011089489.1
1639,Cluster-67248.120678,Cv111,XP_011085036.1
1640,Cluster-67248.155958,Cv111,XP_002455338.1
1641,Cluster-67248.93478,Cv111,XP_012855939.1
1642,Cluster-67248.133943,Cv111,XP_012839732.1
1643,Cluster-67248.117442,Cv111,XP_011085468.1
1644,Cluster-67248.83421,Cv111,XP_011082383.1
1645,Cluster-67248.111050,Cv111,XP_012831671.1
1646,Cluster-67248.55307,Cv111,ABP57079.1
1647,Cluster-67248.84761,Cv111,XP_009619135.1
1648,Cluster-67248.55310,Cv111,XP_011086525.1
1649,Cluster-67248.101809,Cv111,ADO17550.1
1650,Cluster-67248.131261,Cv111,XP_011089681.1
1651,Cluster-67248.97838,Cv111,XP_011071137.1
1652,Cluster-67248.93473,Cv111,XP_011073704.1
1653,Cluster-67248.99884,Cv111,XP_012842998.1
1654,Cluster-67248.155420,Cv111,XP_011085017.1
1655,Cluster-67248.123899,Cv111,XP_011098244.1
1656,Cluster-67248.96719,Cv111,NP_001267644.1
1657,Cluster-67248.67986,Cv111,XP_011094402.1
1658,Cluster-67248.122428,Cv111,XP_011080378.1
1659,Cluster-67248.134402,Cv111,EYU27028.1
1660,Cluster-67248.81016,Cv111,XP_011077459.1
1661,Cluster-67248.135921,Cv111,XP_012834421.1
1662,Cluster-67248.99445,Cv111,XP_012856001.1
1663,Cluster-67248.112100,Cv111,XP_012850587.1
1664,Cluster-67248.13472,Cv111,XP_006368026.1
1665,Cluster-67248.110218,Cv111,XP_012854247.1
1666,Cluster-67248.148617,Cv111,XP_011096899.1
1667,Cluster-67248.104262,Cv111,XP_011100406.1
1668,Cluster-67248.104890,Cv111,-
1669,Cluster-67248.109299,Cv111,XP_011098566.1
1670,Cluster-67248.90831,Cv111,XP_012827335.1
1671,Cluster-67248.50623,Cv111,XP_011086930.1
1672,Cluster-67248.102069,Cv111,XP_011091140.1
1673,Cluster-67248.153055,Cv111,XP_011084374.1
1674,Cluster-67248.123856,Cv111,XP_011071759.1
1675,Cluster-67248.105332,Cv111,XP_004512467.1
1676,Cluster-67248.123373,Cv111,XP_011100422.1
1677,Cluster-67248.106478,Cv111,XP_011098435.1
1678,Cluster-67248.140635,Cv111,XP_012827494.1
1679,Cluster-67248.96255,Cv111,XP_012851194.1
1680,Cluster-67248.41609,Cv111,XP_007015750.1
1681,Cluster-67248.99665,Cv111,XP_009790136.1
1682,Cluster-67248.15910,Cv111,XP_011098273.1
1683,Cluster-67248.95057,Cv111,XP_011101934.1
1684,Cluster-67248.54152,Cv111,XP_011072674.1
1685,Cluster-67248.75760,Cv111,ACU24411.1
1686,Cluster-67248.92821,Cv111,XP_011076689.1
1687,Cluster-67248.104908,Cv111,EPS67367.1
1688,Cluster-67248.116367,Cv111,XP_011082109.1
1689,Cluster-44121.0,Cv111,XP_009514927.1
1690,Cluster-67248.155644,Cv111,XP_011083928.1
1691,Cluster-67248.157443,Cv111,XP_012856713.1
1692,Cluster-67248.107925,Cv111,XP_012843244.1
1693,Cluster-6023.0,Cv111,KFK29912.1
1694,Cluster-67248.106842,Cv111,XP_011070219.1
1695,Cluster-67248.90443,Cv111,AIE89798.1
1696,Cluster-67248.69728,Cv111,XP_011078778.1
1697,Cluster-67248.97741,Cv111,XP_011095559.1
1698,Cluster-67248.97398,Cv111,-
1699,Cluster-67248.113592,Cv111,XP_011080025.1
1700,Cluster-67248.69088,Cv111,XP_012854579.1
1701,Cluster-67248.102286,Cv111,XP_011097289.1
1702,Cluster-67248.101632,Cv111,XP_011072850.1
1703,Cluster-67248.57183,Cv111,XP_012858736.1
1704,Cluster-67248.93061,Cv111,XP_011070821.1
1705,Cluster-67248.56998,Cv111,XP_012831213.1
1706,Cluster-67248.98959,Cv111,XP_011080223.1
1707,Cluster-67248.99870,Cv111,XP_011075227.1
1708,Cluster-67248.96566,Cv111,AAB39387.1
1709,Cluster-67248.125695,Cv111,XP_011078309.1
1710,Cluster-67248.94878,Cv111,XP_011090451.1
1711,Cluster-67248.77074,Cv111,XP_011072284.1
1712,Cluster-67248.83580,Cv111,-
1713,Cluster-67248.106528,Cv111,XP_011088371.1
1714,Cluster-67248.74711,Cv111,XP_009597979.1
1715,Cluster-67248.23768,Cv111,XP_012852208.1
1716,Cluster-67248.79928,Cv111,XP_009593345.1
1717,Cluster-67248.115845,Cv111,EYU32211.1
1718,Cluster-67248.112591,Cv111,XP_011088468.1
1719,Cluster-67248.100983,Cv111,XP_012828627.1
1720,Cluster-67248.75954,Cv111,XP_012827533.1
1721,Cluster-67248.41239,Cv111,XP_011097275.1
1722,Cluster-67248.110531,Cv111,XP_011075601.1
1723,Cluster-67248.17246,Cv111,KJB22185.1
1724,Cluster-67248.115833,Cv111,XP_011072089.1
1725,Cluster-67248.41240,Cv111,-
1726,Cluster-67248.102657,Cv111,XP_011100721.1
1727,Cluster-67248.98603,Cv111,XP_012854797.1
1728,Cluster-67248.91786,Cv111,XP_011089772.1
1729,Cluster-67248.65394,Cv111,XP_011096358.1
1730,Cluster-34400.0,Cv111,XP_008910416.1
1731,Cluster-24414.0,Cv111,XP_009538411.1
1732,Cluster-67248.39226,Cv111,XP_011087302.1
1733,Cluster-67248.100514,Cv111,XP_011083092.1
1734,Cluster-67248.80062,Cv111,XP_012834820.1
1735,Cluster-67248.152284,Cv111,XP_011082112.1
1736,Cluster-67248.107843,653v111,-
1737,Cluster-67248.163091,653v111,XP_011082829.1
1738,Cluster-67248.130236,653v111,XP_011092768.1
1739,Cluster-67248.104088,653v111,XP_011093093.1
1740,Cluster-67248.6264,653v111,XP_011076750.1
1741,Cluster-67248.80974,653v111,AHL27585.1
1742,Cluster-67248.145058,653v111,XP_011070126.1
1743,Cluster-67248.112206,653v111,BAA75514.1
1744,Cluster-67248.89728,653v111,XP_011072752.1
1745,Cluster-67248.84604,653v111,XP_011099187.1
1746,Cluster-67248.34321,653v111,-
1747,Cluster-67248.82530,653v111,XP_011073171.1
1748,Cluster-67248.86976,653v111,XP_011071495.1
1749,Cluster-67248.91349,653v111,XP_011100883.1
1750,Cluster-67248.41201,653v111,XP_011069803.1
1751,Cluster-67248.102459,653v111,XP_012842600.1
1752,Cluster-67248.94807,653v111,-
1753,Cluster-67248.151551,653v111,CBI22652.3
1754,Cluster-67248.92938,653v111,AFK29285.1
1755,Cluster-67248.76854,653v111,XP_011091786.1
1756,Cluster-67248.101576,653v111,XP_011082872.1
1757,Cluster-67248.97235,653v111,XP_012849133.1
1758,Cluster-67248.148461,653v111,XP_011086103.1
1759,Cluster-67248.107920,653v111,EYU32460.1
1760,Cluster-67248.75043,653v111,XP_012838418.1
1761,Cluster-67248.110524,653v111,XP_011075601.1
1762,Cluster-67248.68110,653v111,XP_011081892.1
1763,Cluster-67248.101001,653v111,XP_012845921.1
1764,Cluster-67248.21632,653v111,XP_011087975.1
1765,Cluster-67248.98484,653v111,XP_011084458.1
1766,Cluster-67248.84245,653v111,XP_011092623.1
1767,Cluster-67248.91693,653v111,XP_011096156.1
1768,Cluster-67248.82532,653v111,XP_011073171.1
1769,Cluster-67248.99608,653v111,XP_012844093.1
1770,Cluster-67248.110527,653v111,XP_011075601.1
1771,Cluster-67248.97233,653v111,XP_012850424.1
1772,Cluster-67248.87571,653v111,XP_011071154.1
1773,Cluster-67248.94095,653v111,XP_011088370.1
1774,Cluster-67248.83582,653v111,EYU45804.1
1775,Cluster-67248.105540,653v111,XP_011090073.1
1776,Cluster-67248.75344,653v111,XP_007131701.1
1777,Cluster-67248.91593,653v111,XP_012844391.1
1778,Cluster-67248.77514,653v111,XP_012857260.1
1779,Cluster-67248.155622,653v111,-
1780,Cluster-67248.142094,653v111,XP_012842680.1
1781,Cluster-67248.71769,653v111,XP_012857607.1
1782,Cluster-67248.85825,653v111,XP_012849133.1
1783,Cluster-67248.82896,653v111,XP_012840846.1
1784,Cluster-67248.9209,653v111,-
1785,Cluster-67248.104134,653v111,XP_011087878.1
1786,Cluster-67248.102583,653v111,XP_011080382.1
1787,Cluster-9143.0,653v111,NM_003281.3
1788,Cluster-67248.112123,653v111,XP_012836659.1
1789,Cluster-67248.149503,653v111,XP_011082948.1
1790,Cluster-67248.145082,653v111,XP_012851177.1
1791,Cluster-67248.107469,653v111,XP_011088006.1
1792,Cluster-67248.75640,653v111,XP_011092586.1
1793,Cluster-67248.100665,653v111,XP_011098135.1
1794,Cluster-67248.75172,653v111,XP_012827533.1
1795,Cluster-67248.34947,653v111,-
1796,Cluster-67248.121974,653v111,XP_011071166.1
1797,Cluster-67248.114284,653v111,XP_011070024.1
1798,Cluster-67248.139451,653v111,XP_011096561.1
1799,Cluster-67248.154997,653v111,XP_011084264.1
1800,Cluster-67248.65001,653v111,XP_011076597.1
1801,Cluster-67248.88523,653v111,-
1802,Cluster-67248.157045,653v111,XP_011098031.1
1803,Cluster-67248.100189,653v111,CDO99107.1
1804,Cluster-67248.116648,653v111,XP_011081001.1
1805,Cluster-67248.88518,653v111,AHJ90431.1
1806,Cluster-67248.74121,653v111,EYU43683.1
1807,Cluster-67248.89650,653v111,XP_011079291.1
1808,Cluster-67248.89076,653v111,XP_011096156.1
1809,Cluster-67248.99228,653v111,XP_012858684.1
1810,Cluster-67248.127849,653v111,XP_011076351.1
1811,Cluster-67248.132953,653v111,XP_011089749.1
1812,Cluster-67248.55630,653v111,XP_011082540.1
1813,Cluster-67248.99225,653v111,XP_012858684.1
1814,Cluster-67248.56573,653v111,EYU22103.1
1815,Cluster-67248.74369,653v111,XP_011080338.1
1816,Cluster-67248.96096,653v111,XP_012857616.1
1817,Cluster-67248.131901,653v111,XP_012835226.1
1818,Cluster-67248.94495,653v111,ACJ11756.1
1819,Cluster-67248.96569,653v111,XP_011084486.1
1820,Cluster-67248.94338,653v111,AAB39387.1
1821,Cluster-67248.63364,653v111,XP_011074201.1
1822,Cluster-67248.102077,653v111,NP_001291338.1
1823,Cluster-67248.68063,653v111,XP_011069898.1
1824,Cluster-67248.41890,653v111,XP_012849044.1
1825,Cluster-67248.104083,653v111,XP_011093093.1
1826,Cluster-67248.155420,653v111,XP_011085017.1
1827,Cluster-67248.50623,653v111,XP_011086930.1
1828,Cluster-67248.96255,653v111,XP_012851194.1
1829,Cluster-67248.69088,653v111,XP_012854579.1
1830,Cluster-67248.102286,653v111,XP_011097289.1
1831,Cluster-67248.96566,653v111,AAB39387.1
1832,Cluster-67248.115845,653v111,EYU32211.1
1833,Cluster-67248.115833,653v111,XP_011072089.1
